cpv_supp_id;cpv_order;cpv_name_bg;cpv_name_cs;cpv_name_da;cpv_name_de;cpv_name_el;cpv_name_en;cpv_name_es;cpv_name_et;cpv_name_fi;cpv_name_fr;cpv_name_ga;cpv_name_hr;cpv_name_hu;cpv_name_it;cpv_name_lt;cpv_name_lv;cpv_name_mt;cpv_name_nl;cpv_name_pl;cpv_name_pt;cpv_name_ro;cpv_name_sk;cpv_name_sl;cpv_name_sv
"LA36-8";"645";"За радиодиагностика";"Pro radiodiagnostiku";"Til røntgendiagnose";"Für die Röntgendiagnose";"Για ακτινοδιάγνωση";"For radiodiagnosis";"Para radiodiagnóstico";"Röntgendiagnoosi jaoks";"Radiologiseen diagnoosiin";"Pour radiodiagnostic";"For radiodiagnosis";"Za radiodijagnostiku";"Radiodiagnosztikai célra";"Per radiodiagnostica";"Radiodiagnozei";"Radiodiagnozē";"Għar-radjodijanjożi";"Voor radiodiagnostiek";"Do diagnostyki radiologicznej";"Para radiodiagnóstico";"Pentru radiodiagnosticare";"Pre rádiodiagnostiku";"Za radiodiagnostiko";"För röntgendiagnostik"
"LA37-1";"646";"За радиоимунологичен анализ";"Pro radioimunologické stanovení";"Til radioimmunologisk bestemmelse";"Für Radio-Immunoassays";"Για ανοσοπροσδιορισμό";"For radio-immunoassay";"Para radioinmunoensayo";"Radioimmuunanalüüsi jaoks";"Radioimmuunimäärityksiin";"Pour analyse radio-immunologique";"For radio-immunoassay";"Za radioimunoanalizu";"Radioimmun-vizsgálathoz (RIA)";"Per analisi radioimmunologica";"Radioimunologiniams tyrimams";"Radioimūntestiem";"Għall-analiżi radjo-immunoloġika";"Voor radio-immuno-assays";"Do radiologicznych prób immunologicznych";"Para radioimunoensaio";"Pentru analiză radioimunologică";"Na rádioimunologické stanovenie";"Za radioimunoanalizo";"För radioimmunmetoder"
"LA38-4";"647";"За радиоимунология";"Pro radioimunologii";"Til radioimmunologi";"Für die Radioimmunologie";"Για ραδιοανασολογική ανάλυση";"For radio-immunology";"Para radioinmunología";"Radioimmunoloogia jaoks";"Radioimmunologiaan";"Pour radio-immunologie";"For radio-immunology";"Za radioimunologiju";"Radioimmunológiai célra";"Per radioimmunologia";"Radioimunologijai";"Radioimunoloģijā";"Għar-radjo-immunoloġija";"Voor radio-immunologie";"Do radioterapii immunologicznej";"Para radioimunologia";"Pentru radioimunologie";"Pre rádioimunológiu";"Za radioimunologijo";"För radioimmunologiska metoder"
"LA39-7";"648";"За радиология";"Pro radiologii";"Til radiologi";"Für die Radiologie";"Για την ακτινολογία";"For radiology";"Para radiología";"Radioloogia jaoks";"Radiologiaan";"Pour radiologie";"For radiology";"Za radiologiju";"Radiológiai célra";"Per radiologia";"Radiologijai";"Radioloģijā";"Għar-radjoloġija";"Voor radiologie";"Do radiologii";"Para radiologia";"Pentru radiologie";"Pre rádiológiu";"Za radiologijo";"För radiologi"
"LA40-0";"649";"За реактиви за радиотерапия";"Pro radioterapeutická činidla";"Til radioterapireagenser";"Für radiotherapeutische Reagenzien";"Για αντιδραστήρια ακτινοθεραπείας";"For radiotherapy reagents";"Para reactivos de radioterapia";"Radioteraapia reagentide jaoks";"Sädehoitoreagensseihin";"Pour réactifs de radiothérapie";"For radiotherapy reagents";"Za radioterapeutske reagense";"Radioterápiai reagensekhez";"Per reagenti di radioterapia";"Radioterapijos reagentams";"Radioterapijas reaģentiem";"Għar-reaġenti tar-radjoterapija";"Voor radiotherapeutische reagentia";"Do odczynników radioterapii";"Para reagentes de radioterapia";"Pentru reactivi de radioterapie";"Pre rádioterapeutické činidlá";"Za radioterapevtske reagente";"För radioterapeutiska reagens"
"LA41-3";"650";"За серология";"Pro sérologii";"Til serologi";"Für die Serologie";"Για την ορολογία";"For serology";"Para serología";"Seroloogia jaoks";"Serologiaan";"Pour sérologie";"For serology";"Za serologiju";"Szerológiai célra";"Per sierologia";"Serologijai";"Seroloģijā";"Għas-seroloġija";"Voor serologie";"Do serologii";"Para serologia";"Pentru serologie";"Pre sérológiu";"Za serologijo";"För serologi"
"LA42-6";"651";"За хирургическа употреба";"Pro chirurgické použití";"Til kirurgisk brug";"Für die Chirurgie";"Για χειρουργική χρήση";"For surgical use";"Para uso quirúrgico";"Kirurgias kasutamiseks";"Kirurgiaan";"À usage chirurgical";"For surgical use";"Za kirurgiju";"Sebészeti felhasználásra";"Per uso chirurgico";"Chirurginis";"Izmantošanai ķirurģijā";"Għall-użu kirurġiku";"Voor chirurgische doeleinden";"Do użytku chirurgicznego";"Para uso cirúrgico";"Cu utilizare chirurgicală";"Na chirurgické použitie";"Za kirurgijo";"För kirurgi"
"LA43-9";"652";"За отделение за бъбречна диализа";"Pro jednotku umělé ledviny";"Til afdelingen for kunstige nyrer";"Für die Dialysestation";"Για τη μονάδα τεχνητού νεφρού";"For the artificial-kidney unit";"Para unidad de diálisis renal";"Tehisneeru aparaadi jaoks";"Keinomunuaislaitteeseen";"Pour unité de dialyse rénale";"For the artificial-kidney unit";"Za odjel dijalize";"Művesekészülékhez";"Per l'unità di dialisi renale";"Dirbtiniam inkstui";"Mākslīgo nieru vienībām";"Għall-unità tal- kliewi artifiċjali";"Voor kunstnierafdeling";"Do użytku na oddziale dializ";"Para a unidade de rim artificial";"Pentru unitatea de dializă renală";"Pre jednotku umelej obličky";"Za dializni oddelek";"För dialysavdelningar"
"LA44-2";"653";"За терапевтична медицина";"Pro léčebnou medicínu";"Til terapeutisk medicin";"Für die therapeutische Medizin";"Για θεραπευτική ιατρική";"For therapeutic medicine";"Para medicina terapéutica";"Ravimeditsiini jaoks";"Hoitolääketieteeseen";"Pour médecine thérapeutique";"For therapeutic medicine";"Za terapeutsku medicinu";"Terápiás gyógyászathoz";"Per medicina terapeutica";"Terapinei medicinai";"Terapijā";"Għall-mediċina terapewtika";"Voor therapeutische geneeskunde";"Do medycyny leczniczej";"Para medicina terapêutica";"Pentru medicină terapeutică";"Pre terapeutickú medicínu";"Za terapevtsko medicino";"För terapeutisk medicin"
"LA45-5";"654";"За терапевтични цели";"Pro léčebné účely";"Til terapeutisk brug";"Für Therapiezwecke";"Για θεραπευτικούς σκοπούς";"For therapeutic purposes";"Para uso terapéutico";"Ravi eesmärkidel";"Terapeuttisiin tarkoituksiin";"À usage thérapeutique";"For therapeutic purposes";"Za terapeutske potrebe";"Terápiás célokra";"Per finalità terapeutiche";"Terapinis";"Terapijas nolūkiem";"Għal għanijiet terapewtiċi";"Voor therapeutische doeleinden";"Do celów leczniczych";"Para fins terapêuticos";"În scopuri terapeutice";"Na terapeutické účely";"Za terapevtske namene";"För terapeutiska ändamål"
"LA46-8";"655";"За трансперитонеална диализа";"Pro transperitoneální dialýzu";"Til transperitonealdialyse";"Für die Transperitonealdialyse";"Για διαπεριτοναιοκάθαρση";"For transperitoneal dialysis";"Para diálisis transperitoneal";"Transperitoneaaldialüüsi jaoks";"Transperitoneaalidialyysiin";"Pour dialyse transpéritonéale";"For transperitoneal dialysis";"Za transperitonealnu dijalizu";"Transzperitoneális dialízishez";"Per dialisi transperitoneale";"Transperitoninei dializei";"Transperitoneālajā dialīzē";"Għad-dijaliżi transperitonali";"Voor transperitoneale dialyse";"Do dializ pozaotrzewnowych";"Para diálise transperitoneal";"Pentru dializă transperitoneală";"Na transperitoneálnu dialýzu";"Za transperitonealno dializo";"För transperitonealdialys"
"LA47-1";"656";"За лечение на хипотермия";"Pro léčbu hypotermie";"Til behandling for hypotermi";"Für die Hypothermiebehandlung";"Για τη θεραπεία της υποθερμίας";"For treatment of hypothermia";"Para tratamiento de hipotermia";"Hüpotermia raviks";"Hypotermian hoitoon";"Pour le traitement de l'hypothermie";"For treatment of hypothermia";"Za liječenje hipotermije";"Hipotermia kezeléséhez";"Per il trattamento dell'ipotermia";"Hipotermijai gydyti";"Hipotermijas ārstēšanā";"Għat-trattament ta' l-ipotermja";"Voor behandeling van hypothermie";"Do leczenia hipotermii";"Para tratamento da hipotermia";"Pentru tratarea hipotermiei";"Na liečbu hypotermie";"Za zdravljenje hipotermije";"För behandling av hypotermi"
"LA48-4";"657";"За урологично лечение";"Pro urologickou léčbu";"Til urologisk behandling";"Für die urologische Behandlung";"Για θεραπεία στην ουρολογία";"For urology treatment";"Para tratamiento urológico";"Uroloogia raviks";"Urologiseen hoitoon";"Pour soins urologiques";"For urology treatment";"Za urološko liječenje";"Urológiai kezeléshez";"Per trattamento urologico";"Urologiniam gydymui";"Uroloģiskā ārstēšanā";"Għal trattament uroloġiku";"Voor urologische behandeling";"Do leczenia urologicznego";"Para tratamento urológico";"Pentru tratament urologic";"Na urologickú liečbu";"Za urološko zdravljenje";"För urologisk behandling"
"LA49-7";"658";"За отделение по рентгенология";"Pro rentgenovou jednotku";"Til røntgenafdeling";"Für die Röntgenstation";"Για τη μονάδα ακτινογραφίας";"For X-ray unit";"Para unidad de rayos X";"Röntgeniaparaadi jaoks";"Röntgenyksikköön";"Pour unité de radiologie";"For X-ray unit";"Za radiološki odjel";"Röntgenkészülékhez";"Per unità radiologica";"Rentgeno aparatui";"Rentgena vienībām";"Għat-taqsima tar-Raġġi X";"Voor röntgenafdeling";"Dla oddziałów radiologii";"Para unidade de raios X";"Pentru unitatea de radiologie";"Pre RTG jednotku";"Za radiološki oddelek";"För röntgenavdelningar"
"LA50-0";"659";"За кардиология";"Pro kardiologii";"Til kardiologi";"Für die Kardiologie";"Για την καρδιολογία";"For cardiology";"Para cardiología";"Kardioloogias kasutamiseks";"Kardiologiaan";"Pour cardiologie";"For cardiology";"Za kardiologiju";"Kardiológiai célra";"Per cardiologia";"Kardiologijai";"Kardioloģijai";"Għall-kardjoloġija";"Voor cardiologie";"Dla kardiologii";"Para cardiologia";"Pentru cardiologie";"Pre kardiológiu";"Za kardiologijo";"För kardiologi"
"LA51-3";"660";"За сърдечносъдова употреба";"Pro kardiovaskulární použití";"Til kardiovaskulær brug";"Für den kardiovaskulären Einsatz";"Για καρδιαγγειακή χρήση";"For cardiovascular use";"Para uso cardiovascular";"Kardiovaskulaarseks kasutamiseks";"Kardiovaskulaariseen käyttöön";"À usage cardio-vasculaire";"For cardiovascular use";"Za kardiovaskularnu uporabu";"Kardiovaszkuláris felhasználásra";"Per uso cardiovascolare";"Kardiovaskuliarinis";"Izmantošanai kardiovaskulāriem nolūkiem";"Għall-użu kardjovaskulari";"Voor cardiovasculair gebruik";"Do stosowania w układzie krążenia";"Para utilização cardiovascular";"Cu utilizare cardiovasculară";"Na kardiovaskulárne použitie";"Za kardiovaskularno uporabo";"För kardiovaskulärt bruk"
"LA52-6";"661";"Медицински";"Zdravotnické";"Medicinsk";"Medizinisch";"Ιατρικό";"Medical";"Médico";"Meditsiinilised";"Lääketieteellinen";"Médical";"Medical";"Medicinski";"Orvosi/egészségügyi/gyógy";"Medico";"Medicinos";"Ārstniecisks";"Mediku";"Medisch";"Medyczne";"Médico";"Medical";"Lekársky";"Medicinski";"Medicinsk"
"LA53-9";"662";"За употреба при аутопсии";"Pro posmrtné použití";"Til post mortem-brug";"Für den postmortalen Einsatz";"Για χρήση μετά θάνατον";"For post-mortem use";"Para uso en necropsia";"Postmortaalseks kasutamiseks";"Post mortem -käyttöön";"À usage post motem";"For post-mortem use";"Za posmrtnu uporabu";"Post mortem felhasználásra";"Per uso post mortem";"Skrodimo";"Izmantošanai pēc nāves";"Għall-użu postmortem";"Voor postmortaal gebruik";"Do stosowania post mortem";"Para utilização post mortem";"Cu utilizare post mortem";"Na posmrtné použitie";"Za uporabo po smrti";"För användning post mortem"
"LA54-2";"663";"За съдова употреба";"Pro vaskulární použití";"Til vaskulær brug";"Für den vaskulären Einsatz";"Για αγγειακή χρήση";"For vascular use";"Para uso vascular";"Vaskulaarseks kasutamiseks";"Vaskulaariseen käyttöön";"À usage vasculaire";"For vascular use";"Za vaskularnu uporabu";"Vaszkuláris felhasználásra";"Per uso vascolare";"Vaskuliarinis";"Izmantošanai asinsvadiem";"Għall-użu vaskulari";"Voor vasculair gebruik";"Do stosowania naczyniowego";"Para utilização vascular";"Cu utilizare vasculară";"Na vaskulárne použitie";"Za žilno uporabo";"För vaskulärt bruk"
"LA55-5";"664";"За ветеринарна употреба";"Pro veterinární použití";"Til veterinær brug";"Für den tiermedizinischen Einsatz";"Για κτηνιατρική χρήση";"For veterinary use";"Para uso veterinario";"Veterinaarias kasutamiseks";"Eläinlääketieteelliseen käyttöön";"À usage vétérinaire";"For veterinary use";"Za veterinarske svrhe";"Állatorvosi felhasználásra";"Per uso veterinario";"Veterinarinis";"Izmantošanai veterinārijā";"Għall-użu veterinarju";"Voor veterinair gebruik";"Do użytku weterynaryjnego";"Para uso veterinário";"Cu utilizare veterinară";"Na veterinárne použitie";"Za uporabo v veterini";"För veterinärt bruk"
"MA01-4";"665";"За въздухоплавателни средства";"Pro letadla";"Til fly";"Für Luftfahrzeuge";"Για αεροσκάφος";"For aircraft";"Para areonaves";"Õhusõidukite jaoks";"Ilma-aluksiin";"Pour aéronefs";"For aircraft";"Za letjelicu";"Légi járműhöz";"Per aeromobili";"Orlaiviams";"Lidmašīnām";"Għall-inġenji ta' l-ajru";"Voor luchtvaartuigen";"Do statków powietrznych";"Para aeronaves";"Pentru aeronave";"Pre lietadlá";"Za letala";"För luftfartyg"
"MA02-7";"666";"За екипажи на въздухоплавателни средства";"Pro posádky letadel";"Til flybesætninger";"Für Luftfahrzeugbesatzungen";"Για πληρώματα αεροσκαφών";"For aircraft crews";"Para tripulaciones de areonaves";"Õhusõidukite meeskondade jaoks";"Ilma-aluksen miehistölle";"Pour équipages d'aéronefs";"For aircraft crews";"Za posadu letjelice";"Légi jármű személyzete számára";"Per l'equipaggio di aeromobili";"Orlaivio įgulai";"Lidmašīnu apkalpēm";"Għall-ekwipaġġ fuq inġenji ta' l-ajru";"Voor de bemanning van luchtvaartuigen";"Dla załóg statków powietrznych";"Para tripulações de aeronaves";"Pentru echipaje de aeronave";"Pre posádky lietadiel";"Za letalske posadke";"För luftfartygsbesättningar"
"MA03-0";"667";"За автобуси";"Pro autobusy";"Til busser";"Für Busse";"Για λεωφορεία";"For buses";"Para autobuses";"Busside jaoks";"Linja-autoihin";"Pour autobus";"For buses";"Za autobuse";"Buszokhoz";"Per autobus";"Autobusams";"Autobusiem";"Għax-xarabanks";"Voor bussen";"Do autobusów";"Para autocarros";"Pentru autobuze";"Pre autobusy";"Za avtobuse";"För bussar"
"MA04-3";"668";"За автомобили";"Pro auta";"Til biler";"Für Personenwagen";"Για αυτοκίνητα";"For cars";"Para automóviles";"Autode jaoks";"Henkilöautoihin";"Pour automobiles";"For cars";"Za automobile";"Személygépkocsikhoz";"Per automobili";"Lengviesiems automobiliams";"Automašīnām";"Għall-karozzi";"Voor auto's";"Do samochodów";"Para automóveis";"Pentru automobile";"Pre automobily";"Za osebne avtomobile";"För bilar"
"MA05-6";"669";"За граждански въздухоплавателни средства";"Pro civilní letadla";"Til civile fly";"Für zivile Luftfahrzeuge";"Για αεροσκάφος της πολιτικής αεροπορίας";"For civil aircraft";"Para aeronaves civiles";"Tsiviillennukite jaoks";"Siviili-ilma-aluksiin";"Pour aéronefs civils";"For civil aircraft";"Za civilnu letjelicu";"Polgári légi járműhöz";"Per aeromobili civili";"Civiliniams orlaiviams";"Civilās aviācijas lidmašīnām";"Għall-inġenji ta' l-ajru ċivili";"Voor burgerluchtvaartuigen";"Do cywilnych statków powietrznych";"Para aeronaves civis";"Pentru aeronave civile";"Pre civilné lietadlá";"Za civilne zrakoplove";"För civila luftfartyg"
"MA06-9";"670";"За промишлени превозни средства";"Pro průmyslová vozidla";"Til industrikøretøjer";"Für gewerbliche Fahrzeuge";"Για βιομηχανικά οχήματα";"For industrial vehicles";"Para vehículos industriales";"Tööstussõidukite jaoks";"Hyötyajoneuvoihin";"Pour véhicules industriels";"For industrial vehicles";"Za industrijska vozila";"Ipari járművekhez";"Per veicoli industriali";"Pramoninėms transporto priemonėms";"Rūpnieciskiem transportlīdzekļiem";"Għall-vetturi industrijali";"Voor bedrijfswagens";"Do pojazdów przemysłowych";"Para veículos industriais";"Pentru aeronave industriale";"Pre priemyselné vozidlá";"Za gospodarska vozila";"För industrifordon"
